name,type,start_time,duration,"mosi","miso"
"SPI","enable",22.7800075,2.50000001e-07,,
"SPI","result",22.7800098,4e-06,0b00000000,0b00000000
"SPI","result",22.7800145,4e-06,0b00001011,0b00000000
"SPI","result",22.7800222,4e-06,0b00000000,0b00000000
"SPI","result",22.7800268,4.25e-06,0b00000001,0b00000000
"SPI","disable",22.7800323,2.50000001e-07,,
"SPI","enable",22.7800345,2.50000001e-07,,
"SPI","result",22.7800365,4.25e-06,0b00000000,0b00000000
"SPI","result",22.7800413,4e-06,0b00000011,0b00000000
"SPI","result",22.780049,4.25e-06,0b00000000,0b00000000
"SPI","result",22.7800538,4e-06,0b00001111,0b00000000
"SPI","disable",22.780059,2.50000001e-07,,
"SPI","enable",22.7802675,2.49999997e-07,,
"SPI","result",22.7802682,4.25e-06,0b00001010,0b00000000
"SPI","disable",22.7802725,2.50000001e-07,,
"SPI","enable",22.7802755,2.50000001e-07,,
"SPI","result",22.7802765,4e-06,0b00001110,0b00000000
"SPI","disable",22.7802805,2.49999997e-07,,
"SPI","enable",22.7802822,2.49999997e-07,,
"SPI","result",22.7802847,4e-06,0b00000000,0b00000000
"SPI","result",22.7802892,4.25e-06,0b00000101,0b00000000
"SPI","result",22.7802995,4e-06,0b00000100,0b00000000
"SPI","result",22.7803043,4e-06,0b00001001,0b00000000
"SPI","result",22.780315,4e-06,0b00000110,0b00000000
"SPI","result",22.7803198,4e-06,0b00000100,0b00000000
"SPI","result",22.7803305,4e-06,0b00000011,0b00000000
"SPI","result",22.7803353,4e-06,0b00001000,0b00000000
"SPI","result",22.780346,4e-06,0b00000110,0b00000000
"SPI","result",22.7803508,4e-06,0b00000100,0b00000000
"SPI","result",22.7803615,4e-06,0b00000010,0b00000000
"SPI","result",22.7803663,4e-06,0b00000001,0b00000000
"SPI","result",22.780377,4.25e-06,0b00000011,0b00000000
"SPI","result",22.7803818,4e-06,0b00000100,0b00000000
"SPI","result",22.7803925,4.25e-06,0b00000010,0b00000000
"SPI","result",22.7803973,4e-06,0b00000001,0b00000000
"SPI","result",22.780408,4.25e-06,0b00000001,0b00000000
"SPI","result",22.7804127,4e-06,0b00000100,0b00000000
"SPI","result",22.7804235,4.25e-06,0b00000010,0b00000000
"SPI","result",22.7804282,4e-06,0b00001100,0b00000000
"SPI","result",22.7804393,4e-06,0b00000001,0b00000000
"SPI","result",22.7804437,4e-06,0b00000100,0b00000000
"SPI","result",22.7804548,4e-06,0b00000010,0b00000000
"SPI","result",22.7804592,4.25e-06,0b00001100,0b00000000
"SPI","result",22.7804703,4e-06,0b00000001,0b00000000
"SPI","result",22.7804747,4.25e-06,0b00000100,0b00000000
"SPI","result",22.7804858,4e-06,0b00000010,0b00000000
"SPI","result",22.7804902,4.25e-06,0b00001100,0b00000000
"SPI","result",22.7805013,4e-06,0b00000001,0b00000000
"SPI","result",22.7805057,4.25e-06,0b00000100,0b00000000
"SPI","result",22.7805168,4e-06,0b00000010,0b00000000
"SPI","result",22.7805212,4.25e-06,0b00000001,0b00000000
"SPI","result",22.7805323,4e-06,0b00000000,0b00000000
"SPI","result",22.780537,4e-06,0b00000000,0b00000000
"SPI","disable",22.780545,2.50000001e-07,,
"SPI","enable",22.7805473,2.49999997e-07,,
"SPI","result",22.7805482,4e-06,0b00001101,0b00000000
"SPI","disable",22.7805522,2.49999997e-07,,
"SPI","enable",22.961738,2.49999997e-07,,
"SPI","result",22.961739,4e-06,0b00001010,0b00000000
"SPI","disable",22.961743,2.50000005e-07,,
"SPI","enable",22.961746,2.49999997e-07,,
"SPI","result",22.9617482,4e-06,0b00000010,0b00000000
"SPI","result",22.961753,4e-06,0b00001000,0b00000000
"SPI","result",22.9617607,4e-06,0b00000001,0b00000000
"SPI","result",22.9617655,4e-06,0b00001111,0b00000000
"SPI","disable",22.9617707,2.50000001e-07,,
"SPI","enable",22.961773,2.50000001e-07,,
"SPI","result",22.961775,4.25e-06,0b00000000,0b00000000
"SPI","result",22.9617798,4.25e-06,0b00001110,0b00000000
"SPI","result",22.9617875,4.25e-06,0b00000000,0b00000000
"SPI","result",22.9617922,4e-06,0b00000001,0b00000000
"SPI","disable",22.9617975,2.49999997e-07,,
"SPI","enable",22.9617998,2.49999997e-07,,
"SPI","result",22.961802,4e-06,0b00000000,0b00000000
"SPI","result",22.9618068,4e-06,0b00000001,0b00000000
"SPI","result",22.9618145,4e-06,0b00000110,0b00000000
"SPI","result",22.9618193,4e-06,0b00000010,0b00000000
"SPI","disable",22.9618245,2.50000005e-07,,
"SPI","enable",22.9618268,2.50000001e-07,,
"SPI","result",22.961829,4e-06,0b00000001,0b00000000
"SPI","result",22.9618338,4e-06,0b00001111,0b00000000
"SPI","result",22.9618415,4e-06,0b00000000,0b00000000
"SPI","result",22.9618463,4e-06,0b00001111,0b00000000
"SPI","disable",22.9618515,2.50000001e-07,,
"SPI","enable",22.9618552,2.49999997e-07,,
"SPI","result",22.9618573,4.25e-06,0b00000000,0b00000000
"SPI","result",22.961862,4.25e-06,0b00001111,0b00000000
"SPI","result",22.9618698,4.25e-06,0b00000000,0b00000000
"SPI","result",22.9618745,4e-06,0b00000100,0b00000000
"SPI","disable",22.9618798,2.50000001e-07,,
"SPI","enable",22.961882,2.50000001e-07,,
"SPI","result",22.9618843,4e-06,0b00000000,0b00000000
"SPI","result",22.961889,4e-06,0b00001011,0b00000000
"SPI","result",22.9618968,4e-06,0b00000000,0b00000000
"SPI","result",22.9619015,4e-06,0b00000001,0b00000000
"SPI","disable",22.9619068,2.49999997e-07,,
"SPI","enable",22.961909,2.50000001e-07,,
"SPI","result",22.9619112,4e-06,0b00000000,0b00000000
"SPI","result",22.9619157,4.25e-06,0b00000011,0b00000000
"SPI","result",22.9619238,4e-06,0b00000000,0b00000000
"SPI","result",22.9619285,4e-06,0b00001111,0b00000000
"SPI","disable",22.9619338,2.50000001e-07,,
"SPI","enable",22.962142,2.50000001e-07,,
"SPI","result",22.962143,4e-06,0b00001010,0b00000000
"SPI","disable",22.9621473,2.49999997e-07,,
"SPI","enable",22.96215,2.49999997e-07,,
"SPI","result",22.962151,4e-06,0b00001110,0b00000000
"SPI","disable",22.9621552,2.50000001e-07,,
"SPI","enable",22.962157,2.49999997e-07,,
"SPI","result",22.9621592,4e-06,0b00000000,0b00000000
"SPI","result",22.962164,4e-06,0b00000101,0b00000000
"SPI","result",22.962174,4.25e-06,0b00000100,0b00000000
"SPI","result",22.9621787,4e-06,0b00001001,0b00000000
"SPI","result",22.9621895,4.25e-06,0b00000110,0b00000000
"SPI","result",22.9621942,4e-06,0b00000100,0b00000000
"SPI","result",22.9622053,4e-06,0b00000011,0b00000000
"SPI","result",22.9622097,4e-06,0b00001000,0b00000000
"SPI","result",22.9622208,4e-06,0b00000110,0b00000000
"SPI","result",22.9622252,4.25e-06,0b00000100,0b00000000
"SPI","result",22.9622363,4e-06,0b00000010,0b00000000
"SPI","result",22.9622407,4.25e-06,0b00000001,0b00000000
"SPI","result",22.9622518,4e-06,0b00000011,0b00000000
"SPI","result",22.9622562,4.25e-06,0b00000100,0b00000000
"SPI","result",22.9622673,4e-06,0b00000010,0b00000000
"SPI","result",22.9622717,4.25e-06,0b00000001,0b00000000
"SPI","result",22.9622827,4e-06,0b00000001,0b00000000
"SPI","result",22.9622872,4.25e-06,0b00000100,0b00000000
"SPI","result",22.9622982,4e-06,0b00000010,0b00000000
"SPI","result",22.962303,4e-06,0b00001100,0b00000000
"SPI","result",22.9623137,4e-06,0b00000001,0b00000000
"SPI","result",22.9623185,4e-06,0b00000100,0b00000000
"SPI","result",22.9623292,4e-06,0b00000010,0b00000000
"SPI","result",22.962334,4e-06,0b00001100,0b00000000
"SPI","result",22.9623447,4e-06,0b00000001,0b00000000
"SPI","result",22.9623495,4e-06,0b00000100,0b00000000
"SPI","result",22.9623602,4e-06,0b00000010,0b00000000
"SPI","result",22.962365,4e-06,0b00001100,0b00000000
"SPI","result",22.9623757,4.25e-06,0b00000001,0b00000000
"SPI","result",22.9623805,4e-06,0b00000100,0b00000000
"SPI","result",22.9623912,4.25e-06,0b00000010,0b00000000
"SPI","result",22.962396,4e-06,0b00000001,0b00000000
"SPI","result",22.9624067,4.25e-06,0b00000000,0b00000000
"SPI","result",22.9624115,4e-06,0b00000000,0b00000000
"SPI","disable",22.9624195,2.49999997e-07,,
"SPI","enable",22.9624218,2.49999997e-07,,
"SPI","result",22.9624228,4e-06,0b00001101,0b00000000
"SPI","disable",22.962427,2.49999997e-07,,
"SPI","enable",23.1076903,2.50000001e-07,,
"SPI","result",23.1076912,4e-06,0b00001010,0b00000000
"SPI","disable",23.1076955,2.50000005e-07,,
"SPI","enable",23.1076985,2.49999997e-07,,
"SPI","result",23.1077005,4.25e-06,0b00000010,0b00000000
"SPI","result",23.1077052,4e-06,0b00001000,0b00000000
"SPI","result",23.107713,4.25e-06,0b00000001,0b00000000
"SPI","result",23.1077177,4e-06,0b00001111,0b00000000
"SPI","disable",23.107723,2.49999997e-07,,
"SPI","enable",23.1077253,2.49999997e-07,,
"SPI","result",23.1077275,4e-06,0b00000000,0b00000000
"SPI","result",23.1077323,4e-06,0b00001110,0b00000000
"SPI","result",23.10774,4e-06,0b00000000,0b00000000
"SPI","result",23.1077447,4e-06,0b00000001,0b00000000
"SPI","disable",23.10775,2.49999997e-07,,
"SPI","enable",23.1077523,2.49999997e-07,,
"SPI","result",23.1077545,4e-06,0b00000000,0b00000000
"SPI","result",23.107759,4.25e-06,0b00000001,0b00000000
"SPI","result",23.107767,4e-06,0b00000110,0b00000000
"SPI","result",23.1077715,4.25e-06,0b00000010,0b00000000
"SPI","disable",23.1077767,2.49999997e-07,,
"SPI","enable",23.1077793,2.50000001e-07,,
"SPI","result",23.1077812,4.25e-06,0b00000001,0b00000000
"SPI","result",23.107786,4e-06,0b00001111,0b00000000
"SPI","result",23.1077937,4e-06,0b00000000,0b00000000
"SPI","result",23.1077985,4e-06,0b00001111,0b00000000
"SPI","disable",23.1078037,2.50000001e-07,,
"SPI","enable",23.1078075,2.50000001e-07,,
"SPI","result",23.1078098,4e-06,0b00000000,0b00000000
"SPI","result",23.1078145,4e-06,0b00001111,0b00000000
"SPI","result",23.1078223,4e-06,0b00000000,0b00000000
"SPI","result",23.107827,4e-06,0b00000100,0b00000000
"SPI","disable",23.1078322,2.50000001e-07,,
"SPI","enable",23.1078345,2.49999997e-07,,
"SPI","result",23.1078368,4e-06,0b00000000,0b00000000
"SPI","result",23.1078412,4.25e-06,0b00001011,0b00000000
"SPI","result",23.1078493,4e-06,0b00000000,0b00000000
"SPI","result",23.1078538,4e-06,0b00000001,0b00000000
"SPI","disable",23.107859,2.50000001e-07,,
"SPI","enable",23.1078615,2.50000001e-07,,
"SPI","result",23.1078635,4.25e-06,0b00000000,0b00000000
"SPI","result",23.1078682,4e-06,0b00000011,0b00000000
"SPI","result",23.107876,4e-06,0b00000000,0b00000000
"SPI","result",23.1078807,4e-06,0b00001111,0b00000000
"SPI","disable",23.107886,2.49999997e-07,,
"SPI","enable",23.1080945,2.50000001e-07,,
"SPI","result",23.1080953,4.25e-06,0b00001010,0b00000000
"SPI","disable",23.1080995,2.50000001e-07,,
"SPI","enable",23.1081023,2.49999997e-07,,
"SPI","result",23.1081032,4e-06,0b00001110,0b00000000
"SPI","disable",23.1081075,2.50000001e-07,,
"SPI","enable",23.1081092,2.50000005e-07,,
"SPI","result",23.1081117,4e-06,0b00000000,0b00000000
"SPI","result",23.1081162,4e-06,0b00000101,0b00000000
"SPI","result",23.1081265,4e-06,0b00000100,0b00000000
"SPI","result",23.1081312,4e-06,0b00001001,0b00000000
"SPI","result",23.108142,4e-06,0b00000110,0b00000000
"SPI","result",23.1081465,4.25e-06,0b00000100,0b00000000
"SPI","result",23.1081575,4e-06,0b00000011,0b00000000
"SPI","result",23.1081622,4e-06,0b00001000,0b00000000
"SPI","result",23.108173,4e-06,0b00000110,0b00000000
"SPI","result",23.1081777,4e-06,0b00000100,0b00000000
"SPI","result",23.1081885,4e-06,0b00000010,0b00000000
"SPI","result",23.1081932,4e-06,0b00000001,0b00000000
"SPI","result",23.108204,4e-06,0b00000011,0b00000000
"SPI","result",23.1082087,4e-06,0b00000100,0b00000000
"SPI","result",23.1082195,4e-06,0b00000010,0b00000000
"SPI","result",23.1082242,4e-06,0b00000001,0b00000000
"SPI","result",23.108235,4e-06,0b00000001,0b00000000
"SPI","result",23.1082397,4e-06,0b00000100,0b00000000
"SPI","result",23.1082505,4.25e-06,0b00000010,0b00000000
"SPI","result",23.1082552,4e-06,0b00001100,0b00000000
"SPI","result",23.108266,4.25e-06,0b00000001,0b00000000
"SPI","result",23.1082707,4e-06,0b00000100,0b00000000
"SPI","result",23.1082815,4.25e-06,0b00000010,0b00000000
"SPI","result",23.1082862,4e-06,0b00001100,0b00000000
"SPI","result",23.1082972,4e-06,0b00000001,0b00000000
"SPI","result",23.1083017,4e-06,0b00000100,0b00000000
"SPI","result",23.1083127,4e-06,0b00000010,0b00000000
"SPI","result",23.1083172,4e-06,0b00001100,0b00000000
"SPI","result",23.1083282,4e-06,0b00000001,0b00000000
"SPI","result",23.1083327,4.25e-06,0b00000100,0b00000000
"SPI","result",23.1083437,4e-06,0b00000010,0b00000000
"SPI","result",23.1083482,4.25e-06,0b00000001,0b00000000
"SPI","result",23.1083592,4e-06,0b00000000,0b00000000
"SPI","result",23.1083637,4.25e-06,0b00000000,0b00000000
"SPI","disable",23.108372,2.50000001e-07,,
"SPI","enable",23.108374,2.50000001e-07,,
"SPI","result",23.108375,4e-06,0b00001101,0b00000000
"SPI","disable",23.1083792,2.50000005e-07,,
"SPI","enable",23.32535,2.50000001e-07,,
"SPI","result",23.325351,4e-06,0b00001010,0b00000000
"SPI","disable",23.3253553,2.50000001e-07,,
"SPI","enable",23.325358,2.50000001e-07,,
"SPI","result",23.3253602,4e-06,0b00000010,0b00000000
"SPI","result",23.325365,4e-06,0b00001000,0b00000000
"SPI","result",23.3253727,4e-06,0b00000001,0b00000000
"SPI","result",23.3253775,4e-06,0b00001111,0b00000000
"SPI","disable",23.3253827,2.49999997e-07,,
"SPI","enable",23.325385,2.49999997e-07,,
"SPI","result",23.3253872,4e-06,0b00000000,0b00000000
"SPI","result",23.325392,4e-06,0b00001110,0b00000000
"SPI","result",23.3253997,4e-06,0b00000000,0b00000000
"SPI","result",23.3254042,4.25e-06,0b00000001,0b00000000
"SPI","disable",23.3254095,2.50000001e-07,,
"SPI","enable",23.325412,2.50000001e-07,,
"SPI","result",23.325414,4.25e-06,0b00000000,0b00000000
"SPI","result",23.3254188,4e-06,0b00000001,0b00000000
"SPI","result",23.3254265,4.25e-06,0b00000110,0b00000000
"SPI","result",23.3254313,4e-06,0b00000010,0b00000000
"SPI","disable",23.3254365,2.50000001e-07,,
"SPI","enable",23.3254387,2.49999997e-07,,
"SPI","result",23.325441,4e-06,0b00000001,0b00000000
"SPI","result",23.3254458,4e-06,0b00001111,0b00000000
"SPI","result",23.3254535,4e-06,0b00000000,0b00000000
"SPI","result",23.3254583,4e-06,0b00001111,0b00000000
"SPI","disable",23.3254635,2.50000001e-07,,
"SPI","enable",23.3254672,2.50000001e-07,,
"SPI","result",23.3254695,4e-06,0b00000000,0b00000000
"SPI","result",23.3254742,4e-06,0b00001111,0b00000000
"SPI","result",23.325482,4e-06,0b00000000,0b00000000
"SPI","result",23.3254865,4.25e-06,0b00000100,0b00000000
"SPI","disable",23.3254918,2.50000001e-07,,
"SPI","enable",23.3254942,2.50000001e-07,,
"SPI","result",23.3254963,4.25e-06,0b00000000,0b00000000
"SPI","result",23.325501,4e-06,0b00001011,0b00000000
"SPI","result",23.3255088,4.25e-06,0b00000000,0b00000000
"SPI","result",23.3255135,4e-06,0b00000001,0b00000000
"SPI","disable",23.3255188,2.50000001e-07,,
"SPI","enable",23.325521,2.50000005e-07,,
"SPI","result",23.3255232,4e-06,0b00000000,0b00000000
"SPI","result",23.325528,4e-06,0b00000011,0b00000000
"SPI","result",23.3255358,4e-06,0b00000000,0b00000000
"SPI","result",23.3255405,4e-06,0b00001111,0b00000000
"SPI","disable",23.3255457,2.49999997e-07,,
"SPI","enable",23.3257542,2.50000001e-07,,
"SPI","result",23.325755,4.25e-06,0b00001010,0b00000000
"SPI","disable",23.3257593,2.50000001e-07,,
"SPI","enable",23.3257623,2.50000001e-07,,
"SPI","result",23.325763,4.25e-06,0b00001110,0b00000000
"SPI","disable",23.3257672,2.50000005e-07,,
"SPI","enable",23.325769,2.50000001e-07,,
"SPI","result",23.3257715,4e-06,0b00000000,0b00000000
"SPI","result",23.325776,4.25e-06,0b00000101,0b00000000
"SPI","result",23.3257863,4e-06,0b00000100,0b00000000
"SPI","result",23.325791,4e-06,0b00001001,0b00000000
"SPI","result",23.3258018,4e-06,0b00000110,0b00000000
"SPI","result",23.3258065,4e-06,0b00000100,0b00000000
"SPI","result",23.3258173,4e-06,0b00000011,0b00000000
"SPI","result",23.325822,4e-06,0b00001000,0b00000000
"SPI","result",23.3258328,4e-06,0b00000110,0b00000000
"SPI","result",23.3258375,4e-06,0b00000100,0b00000000
"SPI","result",23.3258482,4e-06,0b00000010,0b00000000
"SPI","result",23.325853,4e-06,0b00000001,0b00000000
"SPI","result",23.3258637,4.25e-06,0b00000011,0b00000000
"SPI","result",23.3258685,4e-06,0b00000100,0b00000000
"SPI","result",23.3258792,4.25e-06,0b00000010,0b00000000
"SPI","result",23.325884,4e-06,0b00000001,0b00000000
"SPI","result",23.3258947,4.25e-06,0b00000001,0b00000000
"SPI","result",23.3258995,4e-06,0b00000100,0b00000000
"SPI","result",23.3259105,4e-06,0b00000010,0b00000000
"SPI","result",23.325915,4.25e-06,0b00001100,0b00000000
"SPI","result",23.325926,4e-06,0b00000001,0b00000000
"SPI","result",23.3259305,4.25e-06,0b00000100,0b00000000
"SPI","result",23.3259415,4e-06,0b00000010,0b00000000
"SPI","result",23.3259463,4e-06,0b00001100,0b00000000
"SPI","result",23.325957,4e-06,0b00000001,0b00000000
"SPI","result",23.3259615,4.25000001e-06,0b00000100,0b00000000
"SPI","result",23.3259725,4e-06,0b00000010,0b00000000
"SPI","result",23.3259773,4e-06,0b00001100,0b00000000
"SPI","result",23.325988,4e-06,0b00000001,0b00000000
"SPI","result",23.3259928,4e-06,0b00000100,0b00000000
"SPI","result",23.3260035,4e-06,0b00000010,0b00000000
"SPI","result",23.3260083,4e-06,0b00000001,0b00000000
"SPI","result",23.326019,4e-06,0b00000000,0b00000000
"SPI","result",23.3260238,4e-06,0b00000000,0b00000000
"SPI","disable",23.3260317,2.50000005e-07,,
"SPI","enable",23.326034,2.50000001e-07,,
"SPI","result",23.326035,4e-06,0b00001101,0b00000000
"SPI","disable",23.3260393,2.49999997e-07,,
"SPI","enable",23.5071495,2.50000001e-07,,
"SPI","result",23.5071505,3.99999999e-06,0b00001010,0b00000000
"SPI","disable",23.5071548,2.50000001e-07,,
"SPI","enable",23.5071575,2.50000001e-07,,
"SPI","result",23.5071597,4e-06,0b00000010,0b00000000
"SPI","result",23.5071645,4e-06,0b00001000,0b00000000
"SPI","result",23.5071722,4e-06,0b00000001,0b00000000
"SPI","result",23.507177,4e-06,0b00001111,0b00000000
"SPI","disable",23.5071822,2.50000001e-07,,
"SPI","enable",23.5071845,2.50000001e-07,,
"SPI","result",23.5071867,4e-06,0b00000000,0b00000000
"SPI","result",23.5071915,4e-06,0b00001110,0b00000000
"SPI","result",23.5071992,4e-06,0b00000000,0b00000000
"SPI","result",23.5072037,4.25e-06,0b00000001,0b00000000
"SPI","disable",23.507209,2.50000001e-07,,
"SPI","enable",23.5072115,2.49999997e-07,,
"SPI","result",23.5072135,4.25e-06,0b00000000,0b00000000
"SPI","result",23.5072183,4e-06,0b00000001,0b00000000
"SPI","result",23.507226,4.25e-06,0b00000110,0b00000000
"SPI","result",23.5072308,4e-06,0b00000010,0b00000000
"SPI","disable",23.507236,2.50000001e-07,,
"SPI","enable",23.5072383,2.49999997e-07,,
"SPI","result",23.5072405,3.99999999e-06,0b00000001,0b00000000
"SPI","result",23.5072453,4e-06,0b00001111,0b00000000
"SPI","result",23.507253,4e-06,0b00000000,0b00000000
"SPI","result",23.5072578,4e-06,0b00001111,0b00000000
"SPI","disable",23.507263,2.50000001e-07,,
"SPI","enable",23.5072667,2.50000001e-07,,
"SPI","result",23.507269,4e-06,0b00000000,0b00000000
"SPI","result",23.5072735,4.25e-06,0b00001111,0b00000000
"SPI","result",23.5072815,4e-06,0b00000000,0b00000000
"SPI","result",23.507286,4e-06,0b00000100,0b00000000
"SPI","disable",23.5072913,2.49999997e-07,,
"SPI","enable",23.5072937,2.50000005e-07,,
"SPI","result",23.5072958,4.25e-06,0b00000000,0b00000000
"SPI","result",23.5073005,4e-06,0b00001011,0b00000000
"SPI","result",23.5073083,4e-06,0b00000000,0b00000000
"SPI","result",23.507313,4e-06,0b00000001,0b00000000
"SPI","disable",23.5073183,2.50000001e-07,,
"SPI","enable",23.5073205,2.50000005e-07,,
"SPI","result",23.5073228,4e-06,0b00000000,0b00000000
"SPI","result",23.5073275,4e-06,0b00000011,0b00000000
"SPI","result",23.5073353,4e-06,0b00000000,0b00000000
"SPI","result",23.50734,4e-06,0b00001111,0b00000000
"SPI","disable",23.5073453,2.50000001e-07,,
"SPI","enable",23.5075535,2.49999997e-07,,
"SPI","result",23.5075545,4e-06,0b00001010,0b00000000
"SPI","disable",23.5075588,2.50000001e-07,,
