name,type,start_time,duration,"mosi","miso"
"SPI","result",5.85271575,4.25e-06,0b00000001,0b00000000
"SPI","result",5.8527205,4e-06,0b00000100,0b00000000
"SPI","result",5.85273125,4.25e-06,0b00000010,0b00000000
"SPI","result",5.852736,4e-06,0b00001100,0b00000000
"SPI","result",5.85274675,4.25e-06,0b00000001,0b00000000
"SPI","result",5.8527515,4e-06,0b00000100,0b00000000
"SPI","result",5.8527625,4e-06,0b00000010,0b00000000
"SPI","result",5.852767,4e-06,0b00001100,0b00000000
"SPI","result",5.852778,4e-06,0b00000001,0b00000000
"SPI","result",5.8527825,4.25e-06,0b00000100,0b00000000
"SPI","result",5.8527935,4e-06,0b00000010,0b00000000
"SPI","result",5.852798,4.25e-06,0b00000001,0b00000000
"SPI","result",5.852809,4e-06,0b00000000,0b00000000
"SPI","result",5.8528135,4.25e-06,0b00000000,0b00000000
"SPI","disable",5.85282175,2.5e-07,,
"SPI","enable",5.85282375,2.5e-07,,
"SPI","result",5.85282475,4e-06,0b00001101,0b00000000
"SPI","disable",5.852829,2.5e-07,,
"SPI","enable",6.6383805,2.49999999e-07,,
"SPI","result",6.6383815,4e-06,0b00001010,0b00000000
"SPI","disable",6.6383855,2.5e-07,,
"SPI","enable",6.6383885,2.5e-07,,
"SPI","result",6.63839075,4e-06,0b00000010,0b00000000
"SPI","result",6.6383955,4e-06,0b00001000,0b00000000
"SPI","result",6.63840325,4e-06,0b00000001,0b00000000
"SPI","result",6.638408,4e-06,0b00001111,0b00000000
"SPI","disable",6.63841325,2.5e-07,,
"SPI","enable",6.6384155,2.5e-07,,
"SPI","result",6.6384175,4.25e-06,0b00000000,0b00000000
"SPI","result",6.63842225,4e-06,0b00001110,0b00000000
"SPI","result",6.63843,4.25e-06,0b00000000,0b00000000
"SPI","result",6.63843475,4e-06,0b00000001,0b00000000
"SPI","disable",6.63844,2.5e-07,,
"SPI","enable",6.63844225,2.5e-07,,
"SPI","result",6.6384445,4e-06,0b00000000,0b00000000
"SPI","result",6.63844925,4e-06,0b00000001,0b00000000
"SPI","result",6.638457,4e-06,0b00000110,0b00000000
"SPI","result",6.63846175,4e-06,0b00000010,0b00000000
"SPI","disable",6.638467,2.49999999e-07,,
"SPI","enable",6.63846925,2.5e-07,,
"SPI","result",6.6384715,4e-06,0b00000001,0b00000000
"SPI","result",6.638476,4.25e-06,0b00001111,0b00000000
"SPI","result",6.638484,4e-06,0b00000000,0b00000000
"SPI","result",6.6384885,4.25e-06,0b00001111,0b00000000
"SPI","disable",6.63849375,2.49999999e-07,,
"SPI","enable",6.63849775,2.50000001e-07,,
"SPI","result",6.63849975,4.25e-06,0b00000000,0b00000000
"SPI","result",6.6385045,4e-06,0b00001111,0b00000000
"SPI","result",6.63851225,4.25e-06,0b00000000,0b00000000
"SPI","result",6.638517,4e-06,0b00000100,0b00000000
"SPI","disable",6.63852225,2.5e-07,,
"SPI","enable",6.6385245,2.50000001e-07,,
"SPI","result",6.63852675,4e-06,0b00000000,0b00000000
"SPI","result",6.6385315,4e-06,0b00001011,0b00000000
"SPI","result",6.63853925,4e-06,0b00000000,0b00000000
"SPI","result",6.638544,4e-06,0b00000001,0b00000000
"SPI","disable",6.63854925,2.5e-07,,
"SPI","enable",6.6385515,2.5e-07,,
"SPI","result",6.63855375,4e-06,0b00000000,0b00000000
"SPI","result",6.63855825,4.25e-06,0b00000011,0b00000000
"SPI","result",6.63856625,4e-06,0b00000000,0b00000000
"SPI","result",6.63857075,4e-06,0b00001111,0b00000000
"SPI","disable",6.638576,2.5e-07,,
"SPI","enable",6.638784,2.49999999e-07,,
"SPI","result",6.638785,4e-06,0b00001010,0b00000000
"SPI","disable",6.63878925,2.49999999e-07,,
"SPI","enable",6.638792,2.5e-07,,
"SPI","result",6.638793,4e-06,0b00001110,0b00000000
"SPI","disable",6.63879725,2.5e-07,,
"SPI","enable",6.638799,2.5e-07,,
"SPI","result",6.63880125,4.25e-06,0b00000000,0b00000000
"SPI","result",6.638806,4e-06,0b00000101,0b00000000
"SPI","result",6.63881625,4e-06,0b00000100,0b00000000
"SPI","result",6.63882075,4e-06,0b00001000,0b00000000
"SPI","result",6.63883175,4e-06,0b00000010,0b00000000
"SPI","result",6.63883625,4.25e-06,0b00000000,0b00000000
"SPI","result",6.63884725,4e-06,0b00000010,0b00000000
"SPI","result",6.63885175,4.25e-06,0b00000001,0b00000000
"SPI","result",6.63886275,4e-06,0b00000110,0b00000000
"SPI","result",6.63886725,4.25e-06,0b00000100,0b00000000
"SPI","result",6.63887825,4e-06,0b00000010,0b00000000
"SPI","result",6.63888275,4.25e-06,0b00000001,0b00000000
"SPI","result",6.63889375,4e-06,0b00000011,0b00000000
"SPI","result",6.63889825,4.25e-06,0b00000100,0b00000000
"SPI","result",6.63890925,4e-06,0b00000010,0b00000000
"SPI","result",6.638914,4e-06,0b00000001,0b00000000
"SPI","result",6.63892475,4e-06,0b00000001,0b00000000
"SPI","result",6.6389295,4e-06,0b00000100,0b00000000
"SPI","result",6.63894025,4e-06,0b00000010,0b00000000
"SPI","result",6.638945,4e-06,0b00001100,0b00000000
"SPI","result",6.63895575,4e-06,0b00000001,0b00000000
"SPI","result",6.6389605,4e-06,0b00000100,0b00000000
"SPI","result",6.63897125,4e-06,0b00000010,0b00000000
"SPI","result",6.638976,4e-06,0b00001100,0b00000000
"SPI","result",6.63898675,4e-06,0b00000001,0b00000000
"SPI","result",6.6389915,4e-06,0b00000100,0b00000000
"SPI","result",6.63900225,4.25e-06,0b00000010,0b00000000
"SPI","result",6.639007,4e-06,0b00001100,0b00000000
"SPI","result",6.63901775,4.25e-06,0b00000001,0b00000000
"SPI","result",6.6390225,4e-06,0b00000100,0b00000000
"SPI","result",6.63903325,4.25e-06,0b00000010,0b00000000
"SPI","result",6.639038,4e-06,0b00000001,0b00000000
"SPI","result",6.63904875,4.25e-06,0b00000000,0b00000000
"SPI","result",6.6390535,4e-06,0b00000000,0b00000000
"SPI","disable",6.6390615,2.49999999e-07,,
"SPI","enable",6.63906375,2.5e-07,,
"SPI","result",6.63906475,4e-06,0b00001101,0b00000000
"SPI","disable",6.639069,2.5e-07,,
"SPI","enable",6.676544,2.5e-07,,
"SPI","result",6.676545,4e-06,0b00001010,0b00000000
"SPI","disable",6.67654925,2.5e-07,,
"SPI","enable",6.67655225,2.49999999e-07,,
"SPI","result",6.67655425,4.25e-06,0b00000010,0b00000000
"SPI","result",6.676559,4e-06,0b00001000,0b00000000
"SPI","result",6.67656675,4.25e-06,0b00000001,0b00000000
"SPI","result",6.6765715,4e-06,0b00001111,0b00000000
"SPI","disable",6.67657675,2.5e-07,,
"SPI","enable",6.676579,2.49999999e-07,,
"SPI","result",6.67658125,4e-06,0b00000000,0b00000000
"SPI","result",6.676586,4e-06,0b00001110,0b00000000
"SPI","result",6.67659375,4e-06,0b00000000,0b00000000
"SPI","result",6.6765985,4e-06,0b00000001,0b00000000
"SPI","disable",6.67660375,2.5e-07,,
"SPI","enable",6.676606,2.5e-07,,
"SPI","result",6.67660825,4e-06,0b00000000,0b00000000
"SPI","result",6.67661275,4.25e-06,0b00000001,0b00000000
"SPI","result",6.6766205,4.25e-06,0b00000110,0b00000000
"SPI","result",6.67662525,4e-06,0b00000010,0b00000000
"SPI","disable",6.6766305,2.5e-07,,
"SPI","enable",6.676633,2.5e-07,,
"SPI","result",6.676635,4.25e-06,0b00000001,0b00000000
"SPI","result",6.67663975,4e-06,0b00001111,0b00000000
"SPI","result",6.6766475,4e-06,0b00000000,0b00000000
"SPI","result",6.67665225,4e-06,0b00001111,0b00000000
"SPI","disable",6.6766575,2.5e-07,,
"SPI","enable",6.67666125,2.5e-07,,
"SPI","result",6.6766635,4e-06,0b00000000,0b00000000
"SPI","result",6.67666825,4e-06,0b00001111,0b00000000
"SPI","result",6.676676,4e-06,0b00000000,0b00000000
"SPI","result",6.67668075,4e-06,0b00000100,0b00000000
"SPI","disable",6.676686,2.50000001e-07,,
"SPI","enable",6.67668825,2.5e-07,,
"SPI","result",6.6766905,4e-06,0b00000000,0b00000000
"SPI","result",6.676695,4.25e-06,0b00001011,0b00000000
"SPI","result",6.67670275,4.25e-06,0b00000000,0b00000000
"SPI","result",6.6767075,4e-06,0b00000001,0b00000000
"SPI","disable",6.67671275,2.50000001e-07,,
"SPI","enable",6.676715,2.5e-07,,
"SPI","result",6.67671725,4e-06,0b00000000,0b00000000
"SPI","result",6.676722,4e-06,0b00000011,0b00000000
"SPI","result",6.67672975,4e-06,0b00000000,0b00000000
"SPI","result",6.6767345,4e-06,0b00001111,0b00000000
"SPI","disable",6.67673975,2.49999999e-07,,
"SPI","enable",6.67694775,2.5e-07,,
"SPI","result",6.67694875,4e-06,0b00001010,0b00000000
"SPI","disable",6.676953,2.5e-07,,
"SPI","enable",6.67695575,2.49999999e-07,,
"SPI","result",6.67695675,4e-06,0b00001110,0b00000000
"SPI","disable",6.67696075,2.5e-07,,
"SPI","enable",6.67696275,2.49999999e-07,,
"SPI","result",6.676965,4e-06,0b00000000,0b00000000
"SPI","result",6.67696975,4e-06,0b00000101,0b00000000
"SPI","result",6.67697975,4e-06,0b00000100,0b00000000
"SPI","result",6.6769845,4e-06,0b00001000,0b00000000
"SPI","result",6.67699525,4.25e-06,0b00000010,0b00000000
"SPI","result",6.677,4e-06,0b00000000,0b00000000
"SPI","result",6.67701075,4.25e-06,0b00000010,0b00000000
"SPI","result",6.6770155,4e-06,0b00000001,0b00000000
"SPI","result",6.67702625,4.25e-06,0b00000110,0b00000000
"SPI","result",6.677031,4e-06,0b00000100,0b00000000
"SPI","result",6.67704175,4.25e-06,0b00000010,0b00000000
"SPI","result",6.6770465,4e-06,0b00000001,0b00000000
"SPI","result",6.67705725,4.25e-06,0b00000011,0b00000000
"SPI","result",6.677062,4e-06,0b00000100,0b00000000
"SPI","result",6.677073,4e-06,0b00000010,0b00000000
"SPI","result",6.6770775,4e-06,0b00000001,0b00000000
"SPI","result",6.6770885,4e-06,0b00000001,0b00000000
"SPI","result",6.677093,4.25e-06,0b00000100,0b00000000
"SPI","result",6.677104,4e-06,0b00000010,0b00000000
"SPI","result",6.6771085,4.25e-06,0b00001100,0b00000000
"SPI","result",6.6771195,4e-06,0b00000001,0b00000000
"SPI","result",6.677124,4.25e-06,0b00000100,0b00000000
"SPI","result",6.677135,4e-06,0b00000010,0b00000000
"SPI","result",6.67713975,4e-06,0b00001100,0b00000000
"SPI","result",6.6771505,4e-06,0b00000001,0b00000000
"SPI","result",6.677155,4.25e-06,0b00000100,0b00000000
"SPI","result",6.677166,4e-06,0b00000010,0b00000000
"SPI","result",6.67717075,4e-06,0b00001100,0b00000000
"SPI","result",6.6771815,4e-06,0b00000001,0b00000000
"SPI","result",6.67718625,4e-06,0b00000100,0b00000000
"SPI","result",6.677197,4e-06,0b00000010,0b00000000
"SPI","result",6.67720175,4e-06,0b00000001,0b00000000
"SPI","result",6.6772125,4e-06,0b00000000,0b00000000
"SPI","result",6.67721725,4e-06,0b00000000,0b00000000
"SPI","disable",6.67722525,2.49999999e-07,,
"SPI","enable",6.6772275,2.5e-07,,
"SPI","result",6.6772285,4e-06,0b00001101,0b00000000
"SPI","disable",6.6772325,2.5e-07,,
"SPI","enable",7.787462,2.5e-07,,
"SPI","result",7.787463,4e-06,0b00001010,0b00000000
"SPI","disable",7.787467,2.49999999e-07,,
"SPI","enable",7.78747,2.5e-07,,
"SPI","result",7.78747225,4e-06,0b00000010,0b00000000
"SPI","result",7.787477,4e-06,0b00001000,0b00000000
"SPI","result",7.78748475,4e-06,0b00000001,0b00000000
"SPI","result",7.7874895,4e-06,0b00001111,0b00000000
"SPI","disable",7.78749475,2.5e-07,,
"SPI","enable",7.787497,2.5e-07,,
"SPI","result",7.78749925,4e-06,0b00000000,0b00000000
"SPI","result",7.78750375,4.25e-06,0b00001110,0b00000000
"SPI","result",7.7875115,4.25e-06,0b00000000,0b00000000
"SPI","result",7.78751625,4e-06,0b00000001,0b00000000
"SPI","disable",7.7875215,2.49999999e-07,,
"SPI","enable",7.78752375,2.5e-07,,
"SPI","result",7.787526,4.25e-06,0b00000000,0b00000000
"SPI","result",7.78753075,4e-06,0b00000001,0b00000000
"SPI","result",7.7875385,4e-06,0b00000110,0b00000000
"SPI","result",7.78754325,4e-06,0b00000010,0b00000000
"SPI","disable",7.7875485,2.5e-07,,
"SPI","enable",7.78755075,2.49999999e-07,,
"SPI","result",7.787553,4e-06,0b00000001,0b00000000
"SPI","result",7.78755775,4e-06,0b00001111,0b00000000
"SPI","result",7.7875655,4e-06,0b00000000,0b00000000
"SPI","result",7.78757025,4e-06,0b00001111,0b00000000
"SPI","disable",7.7875755,2.5e-07,,
"SPI","enable",7.78757925,2.49999999e-07,,
"SPI","result",7.7875815,4e-06,0b00000000,0b00000000
"SPI","result",7.787586,4.25e-06,0b00001111,0b00000000
"SPI","result",7.78759375,4.25e-06,0b00000000,0b00000000
"SPI","result",7.7875985,4e-06,0b00000100,0b00000000
"SPI","disable",7.78760375,2.50000001e-07,,
"SPI","enable",7.787606,2.49999999e-07,,
"SPI","result",7.78760825,4e-06,0b00000000,0b00000000
"SPI","result",7.787613,4e-06,0b00001011,0b00000000
"SPI","result",7.78762075,4e-06,0b00000000,0b00000000
"SPI","result",7.7876255,4e-06,0b00000001,0b00000000
"SPI","disable",7.78763075,2.5e-07,,
"SPI","enable",7.787633,2.5e-07,,
"SPI","result",7.78763525,4e-06,0b00000000,0b00000000
"SPI","result",7.78763975,4.25e-06,0b00000011,0b00000000
"SPI","result",7.78764775,4e-06,0b00000000,0b00000000
"SPI","result",7.78765225,4.25e-06,0b00001111,0b00000000
"SPI","disable",7.78765775,2.5e-07,,
"SPI","enable",7.78786575,2.5e-07,,
"SPI","result",7.7878665,4.25e-06,0b00001010,0b00000000
"SPI","disable",7.78787075,2.5e-07,,
"SPI","enable",7.78787375,2.50000001e-07,,
"SPI","result",7.7878745,4.25e-06,0b00001110,0b00000000
"SPI","disable",7.78787875,2.5e-07,,
"SPI","enable",7.7878805,2.5e-07,,
"SPI","result",7.787883,4e-06,0b00000000,0b00000000
"SPI","result",7.7878875,4.25e-06,0b00000101,0b00000000
"SPI","result",7.78789775,4e-06,0b00000100,0b00000000
"SPI","result",7.7879025,4e-06,0b00001010,0b00000000
"SPI","result",7.78791325,4e-06,0b00000010,0b00000000
"SPI","result",7.787918,4e-06,0b00000000,0b00000000
"SPI","result",7.78792875,4e-06,0b00000010,0b00000000
"SPI","result",7.7879335,4e-06,0b00000001,0b00000000
"SPI","result",7.78794425,4e-06,0b00000110,0b00000000
"SPI","result",7.787949,4e-06,0b00000100,0b00000000
"SPI","result",7.78795975,4e-06,0b00000010,0b00000000
"SPI","result",7.7879645,4e-06,0b00000001,0b00000000
"SPI","result",7.78797525,4e-06,0b00000011,0b00000000
"SPI","result",7.78798,4e-06,0b00000100,0b00000000
"SPI","result",7.78799075,4e-06,0b00000010,0b00000000
"SPI","result",7.7879955,4e-06,0b00000001,0b00000000
"SPI","result",7.78800625,4.25e-06,0b00000001,0b00000000
"SPI","result",7.788011,4e-06,0b00000100,0b00000000
"SPI","result",7.78802175,4.25e-06,0b00000010,0b00000000
"SPI","result",7.7880265,4e-06,0b00001100,0b00000000
"SPI","result",7.78803725,4.25e-06,0b00000001,0b00000000
"SPI","result",7.788042,4e-06,0b00000100,0b00000000
"SPI","result",7.78805275,4.25e-06,0b00000010,0b00000000
"SPI","result",7.7880575,4e-06,0b00001100,0b00000000
"SPI","result",7.7880685,4e-06,0b00000001,0b00000000
"SPI","result",7.788073,4e-06,0b00000100,0b00000000
"SPI","result",7.788084,4e-06,0b00000010,0b00000000
"SPI","result",7.7880885,4e-06,0b00001100,0b00000000
"SPI","result",7.7880995,4e-06,0b00000001,0b00000000
"SPI","result",7.788104,4.25e-06,0b00000100,0b00000000
"SPI","result",7.788115,4e-06,0b00000010,0b00000000
"SPI","result",7.7881195,4.25e-06,0b00000001,0b00000000
"SPI","result",7.7881305,4e-06,0b00000000,0b00000000
"SPI","result",7.788135,4.25e-06,0b00000000,0b00000000
"SPI","disable",7.78814325,2.5e-07,,
"SPI","enable",7.78814525,2.49999999e-07,,
"SPI","result",7.78814625,4e-06,0b00001101,0b00000000
"SPI","disable",7.7881505,2.49999999e-07,,
"SPI","enable",7.825115,2.49999999e-07,,
"SPI","result",7.82511575,4.25e-06,0b00001010,0b00000000
"SPI","disable",7.82512,2.5e-07,,
"SPI","enable",7.825123,2.5e-07,,
"SPI","result",7.82512525,4e-06,0b00000010,0b00000000
"SPI","result",7.82512975,4.25e-06,0b00001000,0b00000000
"SPI","result",7.82513775,4e-06,0b00000001,0b00000000
"SPI","result",7.82514225,4e-06,0b00001111,0b00000000
"SPI","disable",7.8251475,2.5e-07,,
"SPI","enable",7.82515,2.5e-07,,
"SPI","result",7.825152,4.25e-06,0b00000000,0b00000000
"SPI","result",7.82515675,4e-06,0b00001110,0b00000000
"SPI","result",7.8251645,4e-06,0b00000000,0b00000000
"SPI","result",7.82516925,4e-06,0b00000001,0b00000000
"SPI","disable",7.8251745,2.5e-07,,
"SPI","enable",7.82517675,2.5e-07,,
"SPI","result",7.825179,4e-06,0b00000000,0b00000000
"SPI","result",7.82518375,4e-06,0b00000001,0b00000000
"SPI","result",7.8251915,4e-06,0b00000110,0b00000000
"SPI","result",7.825196,4.25e-06,0b00000010,0b00000000
"SPI","disable",7.8252015,2.5e-07,,
"SPI","enable",7.82520375,2.50000001e-07,,
"SPI","result",7.825206,4e-06,0b00000001,0b00000000
"SPI","result",7.8252105,4e-06,0b00001111,0b00000000
"SPI","result",7.82521825,4.25e-06,0b00000000,0b00000000
"SPI","result",7.825223,4e-06,0b00001111,0b00000000
"SPI","disable",7.82522825,2.49999999e-07,,
"SPI","enable",7.825232,2.5e-07,,
"SPI","result",7.82523425,4.25e-06,0b00000000,0b00000000
"SPI","result",7.825239,4e-06,0b00001111,0b00000000
"SPI","result",7.82524675,4e-06,0b00000000,0b00000000
"SPI","result",7.8252515,4e-06,0b00000100,0b00000000
"SPI","disable",7.82525675,2.49999999e-07,,
"SPI","enable",7.825259,2.5e-07,,
"SPI","result",7.82526125,4e-06,0b00000000,0b00000000
"SPI","result",7.825266,4e-06,0b00001011,0b00000000
"SPI","result",7.82527375,4e-06,0b00000000,0b00000000
"SPI","result",7.82527825,4.25e-06,0b00000001,0b00000000
"SPI","disable",7.82528375,2.5e-07,,
"SPI","enable",7.825286,2.5e-07,,
"SPI","result",7.825288,4.25e-06,0b00000000,0b00000000
"SPI","result",7.82529275,4e-06,0b00000011,0b00000000
"SPI","result",7.8253005,4.25e-06,0b00000000,0b00000000
"SPI","result",7.82530525,4e-06,0b00001111,0b00000000
"SPI","disable",7.8253105,2.5e-07,,
"SPI","enable",7.8255185,2.49999999e-07,,
"SPI","result",7.8255195,4e-06,0b00001010,0b00000000
"SPI","disable",7.82552375,2.49999999e-07,,
"SPI","enable",7.8255265,2.5e-07,,
"SPI","result",7.8255275,4e-06,0b00001110,0b00000000
"SPI","disable",7.82553175,2.5e-07,,
"SPI","enable",7.8255335,2.5e-07,,
"SPI","result",7.82553575,4.25e-06,0b00000000,0b00000000
"SPI","result",7.8255405,4e-06,0b00000101,0b00000000
"SPI","result",7.82555075,4e-06,0b00000100,0b00000000
"SPI","result",7.82555525,4e-06,0b00001010,0b00000000
"SPI","result",7.82556625,4e-06,0b00000010,0b00000000
"SPI","result",7.82557075,4.25e-06,0b00000000,0b00000000
"SPI","result",7.82558175,4e-06,0b00000010,0b00000000
"SPI","result",7.82558625,4.25e-06,0b00000001,0b00000000
"SPI","result",7.82559725,4e-06,0b00000110,0b00000000
"SPI","result",7.82560175,4.25e-06,0b00000100,0b00000000
"SPI","result",7.82561275,4e-06,0b00000010,0b00000000
"SPI","result",7.82561725,4.25e-06,0b00000001,0b00000000
"SPI","result",7.82562825,4e-06,0b00000011,0b00000000
"SPI","result",7.825633,4e-06,0b00000100,0b00000000
"SPI","result",7.82564375,4e-06,0b00000010,0b00000000
"SPI","result",7.8256485,4e-06,0b00000001,0b00000000
"SPI","result",7.82565925,4e-06,0b00000001,0b00000000
"SPI","result",7.825664,4e-06,0b00000100,0b00000000
"SPI","result",7.82567475,4e-06,0b00000010,0b00000000
"SPI","result",7.8256795,4e-06,0b00001100,0b00000000
"SPI","result",7.82569025,4e-06,0b00000001,0b00000000
"SPI","result",7.825695,4e-06,0b00000100,0b00000000
"SPI","result",7.82570575,4e-06,0b00000010,0b00000000
"SPI","result",7.8257105,4e-06,0b00001100,0b00000000
"SPI","result",7.82572125,4.25e-06,0b00000001,0b00000000
"SPI","result",7.825726,4e-06,0b00000100,0b00000000
"SPI","result",7.82573675,4.25e-06,0b00000010,0b00000000
"SPI","result",7.8257415,4e-06,0b00001100,0b00000000
"SPI","result",7.82575225,4.25e-06,0b00000001,0b00000000
"SPI","result",7.825757,4e-06,0b00000100,0b00000000
"SPI","result",7.825768,4e-06,0b00000010,0b00000000
"SPI","result",7.8257725,4e-06,0b00000001,0b00000000
"SPI","result",7.8257835,4e-06,0b00000000,0b00000000
"SPI","result",7.825788,4.25e-06,0b00000000,0b00000000
"SPI","disable",7.82579625,2.50000001e-07,,
"SPI","enable",7.82579825,2.5e-07,,
"SPI","result",7.82579925,4e-06,0b00001101,0b00000000
"SPI","disable",7.8258035,2.5e-07,,
"SPI","enable",8.610486,2.50000001e-07,,
